student_number,student_id,rdm_condition,condition_assignment,FH2T,DragonBox,Instant,Delay,initial_school_id,virtual,initial_teacher_id,initial_teacher_class,initial_section_number,final_school_id,final_teacher_id,final_teacher_class,final_section_number,courseName,movement,stay_INPERSON,stay_VIRTUAL,INP_VIR,VIR_INP,KEEP,student_raceEthnicityFed,student_hispanicEthnicity,FEMALE,MALE,ScaleScore_5th grade,PerformanceLevel_5th grade,Scale.Score_7th.grade,Performance.Level_7th.grade,math_score_7th.grade,EIP,EL_PARENT_DENIED,ESOL_C,ESOL_FORMER,ESOL,GIFTED,IEP,IST,LEPM1,LEPM2,LEPM3,LEPM4,SECTION504,SST,IN5,AbsentDays5,PresentDays5,UnexcusedDays5,MOBILE5,G5SCHOOL,G5SCHOOL2,G5SCHOOL3,MEMBERSHIPDAYS5,ADM5,ADA5,Absencesavg.Daily5,PercentInAttendance5,IN6,AbsentDays6,PresentDays6,UnexcusedDays6,MOBILE6,G6SCHOOL,G6SCHOOL2,G6SCHOOL3,MEMBERSHIPDAYS6,ADM6,ADA6,Absencesavg.Daily6,PercentInAttendance6,fidelity_started_sum,fidelity_complete_sum,fidelity_complete_percent,pre.total_math_score,pre.percentage_math_score,pre.sub_P_score,pre.sub_C_score,pre.sub_F_score,pre.math_completed_num,pre.math_completed_percent,pre.total_time_on_tasks,pre.avg_time_on_tasks,pre_MA_total_score,pre_MA_avg_score,pre_negative_reaction_score,pre_numerical_confindence_score,pre_worry_score,pre_MSE_total_score,pre_MSE_avg_score,pre_PS_tasks_total_score,pre_PS_completed_num,pre_PS_completed_percent,pre_PS_total_RT_sec,pre_PS_total_RT_min,pre_PS_avg_RT_sec,mid.total_math_score,mid.percentage_math_score,mid.sub_P_score,mid.sub_C_score,mid.sub_F_score,mid.math_completed_num,mid.math_completed_percent,mid.total_time_on_tasks,mid.avg_time_on_tasks,mid_MA_total_score,mid_MA_avg_score,mid_negative_reaction_score,mid_numerical_confindence_score,mid_worry_score,mid_PS_tasks_total_score,mid_PS_completed_num,mid_PS_completed_percent,mid_PS_total_RT_sec,mid_PS_total_RT_min,mid_PS_avg_RT_sec,post.total_math_score,post.percentage_math_score,post.sub_P_score,post.sub_C_score,post.sub_F_score,post.math_completed_num,post.math_completed_percent,post.total_time_on_tasks,post.avg_time_on_tasks,post_MA_total_score,post_MA_avg_score,post_negative_reaction_score,post_numerical_confindence_score,post_worry_score,post_MSE_total_score,post_MSE_avg_score,post_PS_tasks_total_score,post_PS_completed_num,post_PS_completed_percent,post_PS_total_RT_sec,post_PS_total_RT_min,post_PS_avg_RT_sec,delayed.total_math_score,delayed.percentage_math_score,delayed.sub_P_score,delayed.sub_C_score,delayed.sub_F_score,delayed.math_completed_num,delayed.math_completed_percent,delayed.total_time_on_tasks,delayed.avg_time_on_tasks,delayed_PS_tasks_total_score,delayed_PS_completed_num,delayed_PS_completed_percent,delayed_PS_total_RT_sec,delayed_PS_total_RT_min,delayed_PS_avg_RT_sec,started_intro_survey,complete_intro_survey,started_assignment_2,complete_assignment_2,started_assignment_3,complete_assignment_3,started_assignment_4,complete_assignment_4,started_assignment_5,complete_assignment_5,started_common_mid,complete_common_mid,started_assignment_7,complete_assignment_7,started_assignment_8,complete_assignment_8,started_assignment_9,complete_assignment_9,started_assignment_10,complete_assignment_10,started_assignment_11,complete_assignment_11,started_closing_survey,complete_closing_survey,started_delayed_posttest,complete_delayed_posttest
118664,F7S0803-103,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,0,1,566,Proficient Learner,,,84,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,173,2,1,SETTLES BRIDGE,,,179,1,0.97,0.01,96.65,1,7.81,170.19,1.81,1,RMS,,,178,1,0.96,0.01,95.61,10,5,0.3846153846,4,40,2,1,1,10,100,539.853,53.9853,12,1.333333333,2,2,8,23,4.6,6,16,100,640.99348,10.68322467,40.0620925,3,30,0,1,2,10,100,636.998,63.6998,7,0.7777777778,1,1,5,8,16,100,323.230712,5.387178533,20.2019195,3,30,0,1,2,10,100,521.485,52.1485,9,1,1,2,6,22,4.4,4,16,100,519.686398,8.661439967,32.48039988,4,40,1,1,2,10,100,500.675,50.0675,7,16,100,423.08026,7.051337667,26.44251625,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1
118915,F7S0803-104,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,7,N,1,0,678,Distinguished Learner,586,Distinguished Learner,84,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,173,1,1,JOHNS CREEK,,,179,1,0.97,0.01,96.65,1,1.37,176.63,0.82,1,RMS,,,178,1,0.99,0,99.23,12,12,0.9230769231,2,20,1,0,1,10,100,719.203,71.9203,18,2,6,7,5,15,3,7,16,100,442.962246,7.3827041,27.68514038,4,40,2,1,1,10,100,1167.956,116.7956,19,2.111111111,6,6,7,6,16,100,284.669049,4.74448415,17.79181556,5,50,2,2,1,10,100,479.955,47.9955,19,2.111111111,7,7,5,19,3.8,7,16,100,156.031863,2.60053105,9.751991438,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
118928,F7S0803-105,Dragon,DragonBox,0,1,0,0,S08,0,F7T0803,F7T0803-2,4,S08,F7T0803,F7T0803-2,4,Mathematics,INPERSON,1,0,0,0,1,3,N,0,1,556,Proficient Learner,508,Developing Learner,79,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,173,4,1,JOHNS CREEK,,,179,1,0.97,0.02,96.65,1,5.15,172.85,2.2,1,RMS,,,178,1,0.97,0.01,97.11,5,3,0.2307692308,2,20,1,0,1,10,100,1090.701,109.0701,18,2,1,9,8,19,3.8,8,16,100,284.502145,4.741702417,17.78138406,3,30,0,1,2,10,100,1555.254,155.5254,19,2.111111111,4,8,7,4,16,100,197.738964,3.2956494,12.35868525,0,0,0,0,0,3,30,1191.038,397.0126667,,,,,,,,,,,,,,2,20,0,2,0,7,70,793.752,113.3931429,5,8,50,150.793068,2.5132178,18.8491335,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
118933,F7S0803-106,ASSISTments,Instant,0,0,1,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,0,1,725,Distinguished Learner,645,Distinguished Learner,96,0,0,0,0,0,0,0,0,0,0,,,0,0,1,4,175,1,1,JOHNS CREEK,,,179,1,0.98,0.01,97.77,1,5.26,172.74,4.08,1,RMS,,,178,1,0.97,0.02,97.04,13,13,1,8,80,3,3,2,10,100,565.959,56.5959,14,1.555555556,3,6,5,21,4.2,8,16,100,371.614902,6.1935817,23.22593138,7,70,2,3,2,10,100,554.54,55.454,21,2.333333333,7,7,7,8,16,100,244.200802,4.070013367,15.26255013,3,30,0,3,0,10,100,32.617,3.2617,17,1.888888889,5,4,8,20,4,5,16,100,9.622719,0.16037865,0.6014199375,2,20,0,1,1,10,100,967.073,96.7073,4,16,100,21.489017,0.3581502833,1.343063563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118934,F7S0803-107,Dragon,DragonBox,0,1,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,609,Distinguished Learner,672,Distinguished Learner,98,0,0,0,0,0,1,0,0,0,0,,,0,0,1,8,171,1,1,JOHNS CREEK,,,179,1,0.96,0.01,95.53,1,4.86,173.14,2.7,1,RMS,,,178,1,0.97,0.02,97.27,13,12,0.9230769231,9,90,2,4,3,10,100,865.18,86.518,8,0.8888888889,1,3,4,22,4.4,8,16,100,314.689047,5.24481745,19.66806544,10,100,3,4,3,10,100,532.806,53.2806,6,0.6666666667,0,1,5,7,16,100,190.986604,3.183110067,11.93666275,4,40,1,1,2,4,40,957.308,239.327,,,,,,,,4,8,50,62.018754,1.0336459,7.75234425,10,100,3,4,3,10,100,299.214,29.9214,12,16,100,182.638228,3.043970467,11.41488925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
119066,F7S0803-108,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,531,Proficient Learner,500,Developing Learner,85,0,0,0,0,0,0,0,1,0,0,,,0,0,1,1,166,1,1,JOHNS CREEK,,,167,0.93,0.93,0.01,99.4,1,0.52,177.48,0,1,RMS,,,178,1,1,0,99.71,12,11,0.8461538462,2,20,1,0,1,10,100,1193.668,119.3668,22,2.444444444,8,7,7,13,2.6,5,16,100,884.847843,14.74746405,55.30299019,2,20,0,1,1,10,100,730.136,73.0136,22,2.444444444,8,5,9,11,16,100,636.884783,10.61474638,39.80529894,0,0,0,0,0,10,100,93.06,9.306,26,2.888888889,9,8,9,11,2.2,4,16,100,133.577515,2.226291917,8.348594688,0,0,0,0,0,10,100,65.39,6.539,7,16,100,88.76877,1.4794795,5.548048125,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119075,F7S0803-109,ASSISTments,Instant,0,0,1,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,599,Distinguished Learner,586,Distinguished Learner,94,0,0,0,0,0,0,0,0,0,0,,,0,0,1,8,171,2,1,JOHNS CREEK,,,179,1,0.96,0.01,95.53,1,1.87,176.13,0.21,1,RMS,,,178,1,0.99,0,98.95,10,9,0.6923076923,5,50,2,2,1,10,100,720.456,72.0456,13,1.444444444,1,8,4,21,4.2,,,,,,,5,50,1,2,2,10,100,1058.997,105.8997,13,1.444444444,3,8,2,,,,,,,8,80,1,4,3,10,100,909.459,90.9459,17,1.888888889,2,9,6,22,4.4,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0
119147,F7S0803-110,Dragon,DragonBox,0,1,0,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,0,1,551,Proficient Learner,566,Proficient Learner,93,0,0,0,0,0,0,1,0,0,0,,,0,0,1,7,172,1,1,SETTLES BRIDGE,,,179,1,0.96,0.01,96.09,1,4.22,173.78,3.38,1,RMS,,,178,1,0.98,0.02,97.63,11,7,0.5384615385,3,30,2,1,0,10,100,822.161,82.2161,18,2,6,4,8,20,4,6,16,100,651.39516,10.856586,40.7121975,6,60,2,2,2,10,100,870.482,87.0482,13,1.444444444,4,4,5,11,16,100,254.826599,4.247109983,15.92666244,2,20,0,0,2,7,70,479.863,68.55185714,,,,,,,,2,8,50,58.009194,0.9668199,7.25114925,6,60,3,1,2,10,100,634.9,63.49,7,16,100,206.738783,3.445646383,12.92117394,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1
119230,F7S0803-114,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,7,N,0,1,591,Distinguished Learner,570,Proficient Learner,90,0,0,0,0,0,0,0,0,0,0,,,0,0,1,4,175,4,1,SETTLES BRIDGE,,,179,1,0.98,0.02,97.77,1,3.71,174.29,3.4,1,RMS,,,178,1,0.98,0.02,97.92,10,6,0.4615384615,4,40,2,0,2,10,100,830.703,83.0703,16,1.777777778,5,6,5,14,2.8,10,16,100,923.097827,15.38496378,57.69361419,5,50,2,1,2,10,100,574.943,57.4943,12,1.333333333,2,8,2,10,16,100,384.913219,6.415220317,24.05707619,5,50,1,2,2,10,100,974.073,97.4073,11,1.222222222,2,7,2,18,3.6,10,16,100,368.916306,6.1486051,23.05726913,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
119287,F7S0803-115,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,635,Distinguished Learner,575,Proficient Learner,91,0,0,0,0,0,0,0,0,0,0,,,0,0,1,3,176,0,1,SETTLES BRIDGE,,,179,1,0.98,0,98.32,1,3.09,174.91,1.7,1,RMS,,,178,1,0.98,0.01,98.26,13,13,1,2,20,0,1,1,10,100,734.715,73.4715,26,2.888888889,8,9,9,11,2.2,7,16,100,582.818471,9.713641183,36.42615444,5,50,1,2,2,10,100,444.781,44.4781,24,2.666666667,9,9,6,7,16,100,136.927644,2.2821274,8.55797775,4,40,1,1,2,10,100,27.831,2.7831,24,2.666666667,9,9,6,0,0,5,16,100,28.147456,0.4691242667,1.759216,2,20,0,1,1,10,100,26.08,2.608,5,16,100,14.621345,0.2436890833,0.9138340625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119343,F7S0803-116,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,591,Distinguished Learner,570,Proficient Learner,86,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,178,1,1,SHARON,,,179,1,0.99,0.01,99.44,1,0.93,177.07,0.82,1,RMS,,,178,1,0.99,0,99.48,13,13,1,3,30,0,1,2,10,100,884.348,88.4348,19,2.111111111,6,7,6,19,3.8,8,16,100,555.539337,9.25898895,34.72120856,4,40,1,1,2,10,100,1244.79,124.479,12,1.333333333,3,4,5,9,16,100,537.865768,8.964429467,33.6166105,3,30,0,3,0,10,100,39.348,3.9348,19,2.111111111,5,6,8,16,3.2,7,16,100,98.906103,1.64843505,6.181631438,4,40,1,1,2,10,100,44.278,4.4278,7,16,100,16.144246,0.2690707667,1.009015375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119344,F7S0803-117,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,609,Distinguished Learner,597,Distinguished Learner,89,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,179,0,1,SHARON,,,179,1,1,0,100,1,0.11,177.89,0,1,RMS,,,178,1,1,0,99.94,9,8,0.6153846154,4,40,2,1,1,10,100,1750.819,175.0819,13,1.444444444,4,1,8,18,3.6,7,16,100,228.359676,3.8059946,14.27247975,5,50,0,3,2,10,100,1859.887,185.9887,9,1,3,1,5,9,16,100,231.112313,3.851871883,14.44451956,5,50,1,2,2,10,100,3125.979,312.5979,,,,,,,,5,12,75,79.096358,1.318272633,6.591363167,4,40,2,1,1,10,100,451.845,45.1845,5,16,100,61.044647,1.017410783,3.815290438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1
119925,F7S0803-119,ASSISTments,Instant,0,0,1,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,538,Proficient Learner,552,Proficient Learner,90,0,0,0,0,0,0,0,0,0,0,,,0,0,1,5,174,3,1,SETTLES BRIDGE,,,179,1,0.97,0.02,97.21,1,1.49,176.51,0.37,1,RMS,,,178,1,0.99,0,99.16,11,9,0.6923076923,1,10,1,0,0,10,100,358.755,35.8755,16,1.777777778,5,5,6,14,2.8,3,16,100,197.312795,3.288546583,12.33204969,6,60,1,3,2,10,100,786.793,78.6793,15,1.666666667,5,1,9,9,16,100,523.892111,8.731535183,32.74325694,2,20,0,0,2,7,70,1568.04,224.0057143,,,,,,,,7,8,50,246.938883,4.11564805,30.86736038,6,60,3,2,1,10,100,878.035,87.8035,7,16,100,354.110881,5.901848017,22.13193006,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
120147,F7S0803-120,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,0,1,551,Proficient Learner,534,Proficient Learner,83,0,0,0,0,0,0,0,0,0,0,,,0,0,1,4,175,4,1,SETTLES BRIDGE,,,179,1,0.98,0.02,97.77,1,4.52,173.48,2.38,1,RMS,,,178,1,0.97,0.01,97.46,13,10,0.7692307692,3,30,1,0,2,10,100,293.716,29.3716,9,1,3,3,3,25,5,6,16,100,260.497945,4.341632417,16.28112156,4,40,1,2,1,10,100,78.569,7.8569,7,0.7777777778,2,2,3,6,16,100,76.275846,1.2712641,4.767240375,0,0,0,0,0,10,100,4785.179,478.5179,,,,,,,,5,12,75,991.498549,16.52497582,82.62487908,3,30,2,0,1,10,100,735.813,73.5813,5,16,100,42.139245,0.70232075,2.633702813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
120232,F7S0803-121,Dragon,DragonBox,0,1,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,1,Y,1,0,621,Distinguished Learner,644,Distinguished Learner,97,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,178,1,1,SETTLES BRIDGE,,,179,1,0.99,0.01,99.44,1,1.42,176.58,1.33,1,RMS,,,178,1,0.99,0.01,99.2,10,9,0.6923076923,4,40,1,1,2,10,100,973.835,97.3835,16,1.777777778,4,4,8,24,4.8,3,16,100,309.399304,5.156655067,19.3374565,8,80,3,2,3,10,100,1884.568,188.4568,21,2.333333333,5,7,9,11,16,100,513.2535,8.554225,32.07834375,3,30,0,1,2,10,100,149.324,14.9324,12,1.333333333,3,3,6,25,5,5,16,100,54.319511,0.9053251833,3.394969438,7,70,2,2,3,10,100,498.984,49.8984,11,16,100,305.260018,5.087666967,19.07875113,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
120281,F7S0803-201,Dragon,DragonBox,0,1,0,0,S08,0,F7T0803,F7T0803-2,4,S08,F7T0803,F7T0803-2,4,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,,,,,80,,,0,0,0,0,0,0,0,,0,0,0,1,1,8,171,7,1,SETTLES BRIDGE,,,179,1,0.96,0.04,95.53,1,0.98,177.02,0.98,1,RMS,,,178,1,0.99,0.01,99.45,7,5,0.3846153846,4,40,2,2,0,10,100,3443.906,344.3906,19,2.111111111,4,6,9,21,4.2,5,16,100,81.195382,1.353256367,5.074711375,5,50,1,3,1,10,100,628.452,62.8452,16,1.777777778,2,6,8,8,16,100,125.653978,2.094232967,7.853373625,3,30,0,2,1,10,100,716.367,71.6367,20,2.222222222,5,7,8,23,4.6,5,16,100,87.567434,1.459457233,5.472964625,3,30,1,1,1,10,100,1256.723,125.6723,5,16,100,129.157743,2.15262905,8.072358938,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
120631,F7S0803-202,Dragon,DragonBox,0,1,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,648,Distinguished Learner,626,Distinguished Learner,96,0,0,0,0,0,0,0,0,0,0,,,0,0,1,3,176,0,1,JOHNS CREEK,,,179,1,0.98,0,98.32,1,1.86,176.14,1.52,1,RMS,,,178,1,0.99,0.01,98.96,10,5,0.3846153846,5,50,1,2,2,10,100,2078.648,207.8648,12,1.333333333,3,4,5,19,3.8,7,16,100,1097.786489,18.29644148,68.61165556,6,60,0,4,2,10,100,1061.163,106.1163,,,,,,7,12,75,323.157785,5.385963083,26.92981542,7,70,2,4,1,10,100,2423.007,242.3007,12,1.333333333,3,3,6,17,3.4,9,16,100,562.616527,9.376942117,35.16353294,4,40,0,2,2,7,70,448.986,64.14085714,6,8,50,122.546367,2.04243945,15.31829588,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
120878,F7S0803-203,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,550,Proficient Learner,536,Proficient Learner,88,0,0,0,0,0,0,0,0,0,0,,,1,0,1,9,170,6,1,JOHNS CREEK,,,179,1,0.95,0.03,94.97,1,5.2,172.8,4.07,1,RMS,,,178,1,0.97,0.02,97.08,11,4,0.3076923077,6,60,1,2,3,10,100,1391.943,139.1943,19,2.111111111,7,3,9,16,3.2,8,16,100,1133.249574,18.8874929,70.82809838,2,20,0,1,1,10,100,763.05,76.305,18,2,6,5,7,11,16,100,261.834833,4.363913883,16.36467706,0,0,0,0,0,10,100,956.43,95.643,16,1.777777778,5,4,7,14,2.8,8,16,100,651.607768,10.86012947,40.7254855,5,50,2,2,1,10,100,933.734,93.3734,5,16,100,345.516444,5.7586074,21.59477775,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1
124246,F7S0803-205,ASSISTments,Instant,0,0,1,0,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,505,Developing Learner,552,Proficient Learner,91,0,0,0,0,0,0,0,1,0,0,,,0,0,1,1,178,1,1,SETTLES BRIDGE,,,179,1,0.99,0.01,99.44,1,0,178,0,1,RMS,,,178,1,1,0,100,10,5,0.3846153846,3,30,1,1,1,10,100,980.986,98.0986,9,1,2,0,7,24,4.8,6,16,100,979.266557,16.32110928,61.20415981,6,60,1,3,2,10,100,3951.59,395.159,6,0.6666666667,1,1,4,7,16,100,838.89772,13.98162867,52.4311075,6,60,3,2,1,10,100,3517.896,351.7896,,,,,,,,6,12,75,581.782128,9.6963688,48.481844,4,40,1,3,0,10,100,1872.164,187.2164,7,16,100,151.496713,2.524945217,9.468544563,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1
124655,F7S0803-206,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,3,N,0,1,585,Distinguished Learner,644,Distinguished Learner,97,0,0,0,0,0,0,0,0,0,0,,,0,0,1,2,177,2,1,JOHNS CREEK,,,179,1,0.99,0.01,98.88,1,3.32,174.68,2.52,1,RMS,,,178,1,0.98,0.01,98.13,13,13,1,10,100,3,4,3,10,100,312.933,31.2933,10,1.111111111,0,5,5,20,4,14,16,100,311.781168,5.1963528,19.486323,9,90,2,4,3,10,100,367.738,36.7738,13,1.444444444,1,7,5,12,16,100,159.229255,2.653820917,9.951828438,9,90,2,4,3,10,100,715.369,71.5369,10,1.111111111,2,5,3,23,4.6,10,16,100,128.191081,2.136518017,8.011942563,7,70,2,2,3,10,100,273.851,27.3851,9,16,100,156.214856,2.603580933,9.7634285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127914,F7S0803-208,BAU,Delay,0,0,0,1,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,564,Proficient Learner,544,Proficient Learner,85,0,0,0,0,0,0,1,1,0,0,,,0,0,1,3,176,0,1,SETTLES BRIDGE,,,179,1,0.98,0,98.32,1,6.13,171.87,0.84,1,RMS,,,178,1,0.97,0,96.56,10,6,0.4615384615,5,50,1,2,2,10,100,836.533,83.6533,10,1.111111111,3,2,5,21,4.2,7,16,100,731.076293,12.18460488,45.69226831,7,70,1,3,3,10,100,1778.342,177.8342,7,0.7777777778,3,1,3,11,16,100,268.76828,4.479471333,16.7980175,8,80,3,3,2,10,100,1964.64,196.464,8,0.8888888889,2,3,3,22,4.4,7,16,100,394.354135,6.572568917,24.64713344,5,50,1,3,1,10,100,1875.495,187.5495,8,16,100,130.25608,2.170934667,8.141005,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
128683,F7S0803-210,FH2T,FH2T,1,0,0,0,S08,0,F7T0803,F7T0803-2,4,S08,F7T0803,F7T0803-2,4,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,542,Proficient Learner,522,Developing Learner,75,0,0,0,0,0,0,0,0,0,0,,,1,0,1,2,177,2,1,JOHNS CREEK,,,179,1,0.99,0.01,98.88,1,2.19,175.81,1.33,1,RMS,,,178,1,0.99,0.01,98.77,12,5,0.3846153846,1,10,0,0,1,10,100,3328.194,332.8194,14,1.555555556,0,9,5,19,3.8,6,16,100,657.857019,10.96428365,41.11606369,4,40,1,1,2,10,100,1083.585,108.3585,9,1,0,9,0,9,16,100,387.386861,6.456447683,24.21167881,5,50,0,4,1,10,100,444.26,44.426,17,1.888888889,3,8,6,21,4.2,6,16,100,324.851905,5.414198417,20.30324406,5,50,1,2,2,10,100,1383.424,138.3424,13,16,100,543.224653,9.053744217,33.95154081,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1
130204,F7S0803-211,BAU,Delay,0,0,0,1,S08,0,F7T0803,F7T0803-3,5,S08,F7T0803,F7T0803-3,5,Mathematics,INPERSON,1,0,0,0,1,3,N,0,1,609,Distinguished Learner,597,Distinguished Learner,90,0,0,0,0,0,0,0,0,1,0,,,0,0,1,3,174,0,1,SETTLES BRIDGE,,,177,0.99,0.97,0,98.31,1,2.44,175.56,2.13,1,RMS,,,178,1,0.99,0.01,98.63,6,4,0.3076923077,6,60,2,4,0,10,100,1395.198,139.5198,7,0.7777777778,4,2,1,19,3.8,8,16,100,1374.22423,22.90373717,85.88901438,8,80,2,4,2,10,100,1293.401,129.3401,6,0.6666666667,0,3,3,9,16,100,373.196267,6.219937783,23.32476669,7,70,2,3,2,10,100,844.596,84.4596,5,0.5555555556,0,3,2,24,4.8,9,16,100,488.64493,8.144082167,30.54030813,4,40,1,2,1,10,100,290.358,29.0358,7,16,100,138.928372,2.315472867,8.68302325,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
131941,F7S0803-212,ASSISTments,Instant,0,0,1,0,S08,0,F7T0803,F7T0803-1,1,S08,F7T0803,F7T0803-1,1,Mathematics,INPERSON,1,0,0,0,1,6,N,1,0,621,Distinguished Learner,548,Proficient Learner,82,0,0,0,0,0,0,0,0,0,0,,,0,0,1,9,170,3,1,SHARON,,,179,1,0.95,0.02,94.97,1,8.88,169.12,5.09,1,RMS,,,178,1,0.95,0.03,95.01,6,6,0.4615384615,4,40,2,1,1,10,100,1253.717,125.3717,13,1.444444444,2,4,7,13,2.6,9,16,100,349.034299,5.817238317,21.81464369,9,90,3,3,3,10,100,1543.756,154.3756,16,1.777777778,2,7,7,11,16,100,406.288404,6.7714734,25.39302525,3,30,1,1,1,10,100,688.627,68.8627,12,1.333333333,0,5,7,15,3,7,16,100,63.011901,1.05019835,3.938243813,6,60,2,2,2,10,100,202.185,20.2185,7,16,100,120.295852,2.004930867,7.51849075,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
